Region,SensorID,Cobbles
Pinch_Roll_L2,[5:18],"[(Timestamp('2023-07-11 00:04:10.620000'), Timestamp('2023-07-11 00:04:11.620000')), (Timestamp('2023-07-11 00:04:11.620000'), Timestamp('2023-07-11 00:04:12.620000')), (Timestamp('2023-07-11 00:04:12.620000'), Timestamp('2023-07-11 00:04:13.620000')), (Timestamp('2023-07-11 00:04:13.620000'), Timestamp('2023-07-11 00:04:14.620000')), (Timestamp('2023-07-11 00:04:14.620000'), Timestamp('2023-07-11 00:04:15.620000')), (Timestamp('2023-07-11 00:04:15.620000'), Timestamp('2023-07-11 00:04:16.620000')), (Timestamp('2023-07-11 00:04:16.620000'), Timestamp('2023-07-11 00:04:17.620000')), (Timestamp('2023-07-11 00:04:17.620000'), Timestamp('2023-07-11 00:04:18.620000')), (Timestamp('2023-07-11 00:04:18.620000'), Timestamp('2023-07-11 00:04:19.620000')), (Timestamp('2023-07-11 00:04:19.620000'), Timestamp('2023-07-11 00:04:20.620000')), (Timestamp('2023-07-11 00:04:20.620000'), Timestamp('2023-07-11 00:04:21.620000')), (Timestamp('2023-07-11 00:04:21.620000'), Timestamp('2023-07-11 00:04:22.620000')), (Timestamp('2023-07-11 00:04:22.620000'), Timestamp('2023-07-11 00:04:23.620000')), (Timestamp('2023-07-11 00:04:23.620000'), Timestamp('2023-07-11 00:04:24.620000')), (Timestamp('2023-07-11 00:04:24.620000'), Timestamp('2023-07-11 00:04:25.620000')), (Timestamp('2023-07-11 00:04:25.620000'), Timestamp('2023-07-11 00:04:26.620000')), (Timestamp('2023-07-11 00:04:26.620000'), Timestamp('2023-07-11 00:04:27.620000')), (Timestamp('2023-07-11 00:04:27.620000'), Timestamp('2023-07-11 00:04:28.620000')), (Timestamp('2023-07-11 00:04:28.620000'), Timestamp('2023-07-11 00:04:29.620000')), (Timestamp('2023-07-11 00:04:29.620000'), Timestamp('2023-07-11 00:04:30.620000')), (Timestamp('2023-07-11 00:04:30.620000'), Timestamp('2023-07-11 00:04:31.620000')), (Timestamp('2023-07-11 00:04:31.620000'), Timestamp('2023-07-11 00:04:32.620000')), (Timestamp('2023-07-11 00:04:32.620000'), Timestamp('2023-07-11 00:04:33.620000')), (Timestamp('2023-07-11 00:04:33.620000'), Timestamp('2023-07-11 00:04:34.620000')), (Timestamp('2023-07-11 00:04:34.620000'), Timestamp('2023-07-11 00:04:35.620000')), (Timestamp('2023-07-11 00:04:35.620000'), Timestamp('2023-07-11 00:04:36.620000')), (Timestamp('2023-07-11 00:04:36.620000'), Timestamp('2023-07-11 00:04:37.620000')), (Timestamp('2023-07-11 00:04:37.620000'), Timestamp('2023-07-11 00:04:38.620000')), (Timestamp('2023-07-11 00:04:38.620000'), Timestamp('2023-07-11 00:04:39.620000')), (Timestamp('2023-07-11 00:04:39.620000'), Timestamp('2023-07-11 00:04:40.620000')), (Timestamp('2023-07-11 00:04:40.620000'), Timestamp('2023-07-11 00:04:41.620000')), (Timestamp('2023-07-11 00:04:41.620000'), Timestamp('2023-07-11 00:04:42.620000')), (Timestamp('2023-07-11 00:04:42.620000'), Timestamp('2023-07-11 00:04:43.620000')), (Timestamp('2023-07-11 00:04:43.620000'), Timestamp('2023-07-11 00:04:44.620000')), (Timestamp('2023-07-11 00:04:44.620000'), Timestamp('2023-07-11 00:04:45.620000')), (Timestamp('2023-07-11 00:04:45.620000'), Timestamp('2023-07-11 00:04:46.620000')), (Timestamp('2023-07-11 00:04:46.620000'), Timestamp('2023-07-11 00:04:47.620000')), (Timestamp('2023-07-11 00:04:47.620000'), Timestamp('2023-07-11 00:04:48.620000')), (Timestamp('2023-07-11 00:04:48.620000'), Timestamp('2023-07-11 00:04:49.620000')), (Timestamp('2023-07-11 00:04:49.620000'), Timestamp('2023-07-11 00:04:50.620000')), (Timestamp('2023-07-11 00:04:50.620000'), Timestamp('2023-07-11 00:04:51.620000')), (Timestamp('2023-07-11 00:04:51.620000'), Timestamp('2023-07-11 00:04:52.620000')), (Timestamp('2023-07-11 00:04:52.620000'), Timestamp('2023-07-11 00:04:53.620000')), (Timestamp('2023-07-11 00:04:53.620000'), Timestamp('2023-07-11 00:04:54.620000')), (Timestamp('2023-07-11 00:04:54.620000'), Timestamp('2023-07-11 00:04:55.620000')), (Timestamp('2023-07-11 00:04:55.620000'), Timestamp('2023-07-11 00:04:56.620000'))]"
Pinch_Roll_L2,[5:19],"[(Timestamp('2023-07-11 00:04:11.620000'), Timestamp('2023-07-11 00:04:12.620000')), (Timestamp('2023-07-11 00:04:12.620000'), Timestamp('2023-07-11 00:04:13.620000')), (Timestamp('2023-07-11 00:04:15.620000'), Timestamp('2023-07-11 00:04:16.620000')), (Timestamp('2023-07-11 00:04:16.620000'), Timestamp('2023-07-11 00:04:17.620000')), (Timestamp('2023-07-11 00:04:19.620000'), Timestamp('2023-07-11 00:04:20.620000')), (Timestamp('2023-07-11 00:04:20.620000'), Timestamp('2023-07-11 00:04:21.620000')), (Timestamp('2023-07-11 00:04:23.620000'), Timestamp('2023-07-11 00:04:24.620000')), (Timestamp('2023-07-11 00:04:26.620000'), Timestamp('2023-07-11 00:04:27.620000')), (Timestamp('2023-07-11 00:04:27.620000'), Timestamp('2023-07-11 00:04:28.620000')), (Timestamp('2023-07-11 00:04:30.620000'), Timestamp('2023-07-11 00:04:31.620000')), (Timestamp('2023-07-11 00:04:31.620000'), Timestamp('2023-07-11 00:04:32.620000')), (Timestamp('2023-07-11 00:04:34.620000'), Timestamp('2023-07-11 00:04:35.620000')), (Timestamp('2023-07-11 00:04:35.620000'), Timestamp('2023-07-11 00:04:36.620000'))]"
Pinch_Roll_L2,[5:20],"[(Timestamp('2023-07-11 00:04:20.620000'), Timestamp('2023-07-11 00:04:21.620000'))]"
Pinch_Roll_L2,[5:21],"[(Timestamp('2023-07-11 00:04:10.620000'), Timestamp('2023-07-11 00:04:11.620000')), (Timestamp('2023-07-11 00:04:11.620000'), Timestamp('2023-07-11 00:04:12.620000')), (Timestamp('2023-07-11 00:04:12.620000'), Timestamp('2023-07-11 00:04:13.620000')), (Timestamp('2023-07-11 00:04:13.620000'), Timestamp('2023-07-11 00:04:14.620000')), (Timestamp('2023-07-11 00:04:15.620000'), Timestamp('2023-07-11 00:04:16.620000')), (Timestamp('2023-07-11 00:04:16.620000'), Timestamp('2023-07-11 00:04:17.620000')), (Timestamp('2023-07-11 00:04:17.620000'), Timestamp('2023-07-11 00:04:18.620000')), (Timestamp('2023-07-11 00:04:18.620000'), Timestamp('2023-07-11 00:04:19.620000')), (Timestamp('2023-07-11 00:04:19.620000'), Timestamp('2023-07-11 00:04:20.620000')), (Timestamp('2023-07-11 00:04:20.620000'), Timestamp('2023-07-11 00:04:21.620000')), (Timestamp('2023-07-11 00:04:22.620000'), Timestamp('2023-07-11 00:04:23.620000')), (Timestamp('2023-07-11 00:04:23.620000'), Timestamp('2023-07-11 00:04:24.620000')), (Timestamp('2023-07-11 00:04:24.620000'), Timestamp('2023-07-11 00:04:25.620000')), (Timestamp('2023-07-11 00:04:25.620000'), Timestamp('2023-07-11 00:04:26.620000')), (Timestamp('2023-07-11 00:04:28.620000'), Timestamp('2023-07-11 00:04:29.620000')), (Timestamp('2023-07-11 00:04:30.620000'), Timestamp('2023-07-11 00:04:31.620000')), (Timestamp('2023-07-11 00:04:31.620000'), Timestamp('2023-07-11 00:04:32.620000')), (Timestamp('2023-07-11 00:04:32.620000'), Timestamp('2023-07-11 00:04:33.620000')), (Timestamp('2023-07-11 00:04:35.620000'), Timestamp('2023-07-11 00:04:36.620000'))]"
Pinch_Roll_L2,[5:22],[]
Pinch_Roll_L2,[5:23],"[(Timestamp('2023-07-11 00:04:20.620000'), Timestamp('2023-07-11 00:04:21.620000')), (Timestamp('2023-07-11 00:04:21.620000'), Timestamp('2023-07-11 00:04:22.620000')), (Timestamp('2023-07-11 00:04:22.620000'), Timestamp('2023-07-11 00:04:23.620000')), (Timestamp('2023-07-11 00:04:23.620000'), Timestamp('2023-07-11 00:04:24.620000')), (Timestamp('2023-07-11 00:04:24.620000'), Timestamp('2023-07-11 00:04:25.620000')), (Timestamp('2023-07-11 00:04:25.620000'), Timestamp('2023-07-11 00:04:26.620000')), (Timestamp('2023-07-11 00:04:26.620000'), Timestamp('2023-07-11 00:04:27.620000')), (Timestamp('2023-07-11 00:04:27.620000'), Timestamp('2023-07-11 00:04:28.620000')), (Timestamp('2023-07-11 00:04:28.620000'), Timestamp('2023-07-11 00:04:29.620000')), (Timestamp('2023-07-11 00:04:33.620000'), Timestamp('2023-07-11 00:04:34.620000')), (Timestamp('2023-07-11 00:04:34.620000'), Timestamp('2023-07-11 00:04:35.620000')), (Timestamp('2023-07-11 00:04:35.620000'), Timestamp('2023-07-11 00:04:36.620000')), (Timestamp('2023-07-11 00:04:36.620000'), Timestamp('2023-07-11 00:04:37.620000')), (Timestamp('2023-07-11 00:04:37.620000'), Timestamp('2023-07-11 00:04:38.620000')), (Timestamp('2023-07-11 00:04:38.620000'), Timestamp('2023-07-11 00:04:39.620000')), (Timestamp('2023-07-11 00:04:39.620000'), Timestamp('2023-07-11 00:04:40.620000')), (Timestamp('2023-07-11 00:04:40.620000'), Timestamp('2023-07-11 00:04:41.620000')), (Timestamp('2023-07-11 00:04:41.620000'), Timestamp('2023-07-11 00:04:42.620000'))]"
CVAH_L2,[5:24],"[(Timestamp('2023-07-11 00:04:10.620000'), Timestamp('2023-07-11 00:04:11.620000')), (Timestamp('2023-07-11 00:04:11.620000'), Timestamp('2023-07-11 00:04:12.620000')), (Timestamp('2023-07-11 00:04:12.620000'), Timestamp('2023-07-11 00:04:13.620000')), (Timestamp('2023-07-11 00:04:13.620000'), Timestamp('2023-07-11 00:04:14.620000')), (Timestamp('2023-07-11 00:04:14.620000'), Timestamp('2023-07-11 00:04:15.620000'))]"
Pinch_Roll_L2,[5:24],"[(Timestamp('2023-07-11 00:04:10.620000'), Timestamp('2023-07-11 00:04:11.620000')), (Timestamp('2023-07-11 00:04:11.620000'), Timestamp('2023-07-11 00:04:12.620000')), (Timestamp('2023-07-11 00:04:12.620000'), Timestamp('2023-07-11 00:04:13.620000')), (Timestamp('2023-07-11 00:04:13.620000'), Timestamp('2023-07-11 00:04:14.620000')), (Timestamp('2023-07-11 00:04:14.620000'), Timestamp('2023-07-11 00:04:15.620000'))]"
CVAH_L2,[5:25],[]
Pinch_Roll_L2,[5:25],[]
CVAH_L2,[5:26],[]
Pinch_Roll_L2,[5:26],[]
CVR_L2,[5:27],"[(Timestamp('2023-07-11 00:04:16.620000'), Timestamp('2023-07-11 00:04:17.620000')), (Timestamp('2023-07-11 00:04:20.620000'), Timestamp('2023-07-11 00:04:21.620000'))]"
Pinch_Roll_L2,[5:27],"[(Timestamp('2023-07-11 00:04:16.620000'), Timestamp('2023-07-11 00:04:17.620000')), (Timestamp('2023-07-11 00:04:20.620000'), Timestamp('2023-07-11 00:04:21.620000'))]"
CVR_L2,[5:28],"[(Timestamp('2023-07-11 00:04:12.620000'), Timestamp('2023-07-11 00:04:13.620000')), (Timestamp('2023-07-11 00:04:15.620000'), Timestamp('2023-07-11 00:04:16.620000')), (Timestamp('2023-07-11 00:04:16.620000'), Timestamp('2023-07-11 00:04:17.620000')), (Timestamp('2023-07-11 00:04:17.620000'), Timestamp('2023-07-11 00:04:18.620000')), (Timestamp('2023-07-11 00:04:18.620000'), Timestamp('2023-07-11 00:04:19.620000')), (Timestamp('2023-07-11 00:04:19.620000'), Timestamp('2023-07-11 00:04:20.620000')), (Timestamp('2023-07-11 00:04:20.620000'), Timestamp('2023-07-11 00:04:21.620000')), (Timestamp('2023-07-11 00:04:21.620000'), Timestamp('2023-07-11 00:04:22.620000')), (Timestamp('2023-07-11 00:04:22.620000'), Timestamp('2023-07-11 00:04:23.620000')), (Timestamp('2023-07-11 00:04:25.620000'), Timestamp('2023-07-11 00:04:26.620000')), (Timestamp('2023-07-11 00:04:26.620000'), Timestamp('2023-07-11 00:04:27.620000')), (Timestamp('2023-07-11 00:04:30.620000'), Timestamp('2023-07-11 00:04:31.620000')), (Timestamp('2023-07-11 00:04:31.620000'), Timestamp('2023-07-11 00:04:32.620000')), (Timestamp('2023-07-11 00:04:32.620000'), Timestamp('2023-07-11 00:04:33.620000')), (Timestamp('2023-07-11 00:04:33.620000'), Timestamp('2023-07-11 00:04:34.620000')), (Timestamp('2023-07-11 00:04:34.620000'), Timestamp('2023-07-11 00:04:35.620000')), (Timestamp('2023-07-11 00:04:35.620000'), Timestamp('2023-07-11 00:04:36.620000')), (Timestamp('2023-07-11 00:04:36.620000'), Timestamp('2023-07-11 00:04:37.620000')), (Timestamp('2023-07-11 00:04:37.620000'), Timestamp('2023-07-11 00:04:38.620000')), (Timestamp('2023-07-11 00:04:38.620000'), Timestamp('2023-07-11 00:04:39.620000')), (Timestamp('2023-07-11 00:04:39.620000'), Timestamp('2023-07-11 00:04:40.620000'))]"
CVR_L2,[5:28],"[(Timestamp('2023-07-11 00:04:12.620000'), Timestamp('2023-07-11 00:04:13.620000')), (Timestamp('2023-07-11 00:04:15.620000'), Timestamp('2023-07-11 00:04:16.620000')), (Timestamp('2023-07-11 00:04:16.620000'), Timestamp('2023-07-11 00:04:17.620000')), (Timestamp('2023-07-11 00:04:17.620000'), Timestamp('2023-07-11 00:04:18.620000')), (Timestamp('2023-07-11 00:04:18.620000'), Timestamp('2023-07-11 00:04:19.620000')), (Timestamp('2023-07-11 00:04:19.620000'), Timestamp('2023-07-11 00:04:20.620000')), (Timestamp('2023-07-11 00:04:20.620000'), Timestamp('2023-07-11 00:04:21.620000')), (Timestamp('2023-07-11 00:04:21.620000'), Timestamp('2023-07-11 00:04:22.620000')), (Timestamp('2023-07-11 00:04:22.620000'), Timestamp('2023-07-11 00:04:23.620000')), (Timestamp('2023-07-11 00:04:25.620000'), Timestamp('2023-07-11 00:04:26.620000')), (Timestamp('2023-07-11 00:04:26.620000'), Timestamp('2023-07-11 00:04:27.620000')), (Timestamp('2023-07-11 00:04:30.620000'), Timestamp('2023-07-11 00:04:31.620000')), (Timestamp('2023-07-11 00:04:31.620000'), Timestamp('2023-07-11 00:04:32.620000')), (Timestamp('2023-07-11 00:04:32.620000'), Timestamp('2023-07-11 00:04:33.620000')), (Timestamp('2023-07-11 00:04:33.620000'), Timestamp('2023-07-11 00:04:34.620000')), (Timestamp('2023-07-11 00:04:34.620000'), Timestamp('2023-07-11 00:04:35.620000')), (Timestamp('2023-07-11 00:04:35.620000'), Timestamp('2023-07-11 00:04:36.620000')), (Timestamp('2023-07-11 00:04:36.620000'), Timestamp('2023-07-11 00:04:37.620000')), (Timestamp('2023-07-11 00:04:37.620000'), Timestamp('2023-07-11 00:04:38.620000')), (Timestamp('2023-07-11 00:04:38.620000'), Timestamp('2023-07-11 00:04:39.620000')), (Timestamp('2023-07-11 00:04:39.620000'), Timestamp('2023-07-11 00:04:40.620000'))]"
Pinch_Roll_L2,[5:28],"[(Timestamp('2023-07-11 00:04:12.620000'), Timestamp('2023-07-11 00:04:13.620000')), (Timestamp('2023-07-11 00:04:15.620000'), Timestamp('2023-07-11 00:04:16.620000')), (Timestamp('2023-07-11 00:04:16.620000'), Timestamp('2023-07-11 00:04:17.620000')), (Timestamp('2023-07-11 00:04:17.620000'), Timestamp('2023-07-11 00:04:18.620000')), (Timestamp('2023-07-11 00:04:18.620000'), Timestamp('2023-07-11 00:04:19.620000')), (Timestamp('2023-07-11 00:04:19.620000'), Timestamp('2023-07-11 00:04:20.620000')), (Timestamp('2023-07-11 00:04:20.620000'), Timestamp('2023-07-11 00:04:21.620000')), (Timestamp('2023-07-11 00:04:21.620000'), Timestamp('2023-07-11 00:04:22.620000')), (Timestamp('2023-07-11 00:04:22.620000'), Timestamp('2023-07-11 00:04:23.620000')), (Timestamp('2023-07-11 00:04:25.620000'), Timestamp('2023-07-11 00:04:26.620000')), (Timestamp('2023-07-11 00:04:26.620000'), Timestamp('2023-07-11 00:04:27.620000')), (Timestamp('2023-07-11 00:04:30.620000'), Timestamp('2023-07-11 00:04:31.620000')), (Timestamp('2023-07-11 00:04:31.620000'), Timestamp('2023-07-11 00:04:32.620000')), (Timestamp('2023-07-11 00:04:32.620000'), Timestamp('2023-07-11 00:04:33.620000')), (Timestamp('2023-07-11 00:04:33.620000'), Timestamp('2023-07-11 00:04:34.620000')), (Timestamp('2023-07-11 00:04:34.620000'), Timestamp('2023-07-11 00:04:35.620000')), (Timestamp('2023-07-11 00:04:35.620000'), Timestamp('2023-07-11 00:04:36.620000')), (Timestamp('2023-07-11 00:04:36.620000'), Timestamp('2023-07-11 00:04:37.620000')), (Timestamp('2023-07-11 00:04:37.620000'), Timestamp('2023-07-11 00:04:38.620000')), (Timestamp('2023-07-11 00:04:38.620000'), Timestamp('2023-07-11 00:04:39.620000')), (Timestamp('2023-07-11 00:04:39.620000'), Timestamp('2023-07-11 00:04:40.620000'))]"
Pinch_Roll_L2,[5:28],"[(Timestamp('2023-07-11 00:04:12.620000'), Timestamp('2023-07-11 00:04:13.620000')), (Timestamp('2023-07-11 00:04:15.620000'), Timestamp('2023-07-11 00:04:16.620000')), (Timestamp('2023-07-11 00:04:16.620000'), Timestamp('2023-07-11 00:04:17.620000')), (Timestamp('2023-07-11 00:04:17.620000'), Timestamp('2023-07-11 00:04:18.620000')), (Timestamp('2023-07-11 00:04:18.620000'), Timestamp('2023-07-11 00:04:19.620000')), (Timestamp('2023-07-11 00:04:19.620000'), Timestamp('2023-07-11 00:04:20.620000')), (Timestamp('2023-07-11 00:04:20.620000'), Timestamp('2023-07-11 00:04:21.620000')), (Timestamp('2023-07-11 00:04:21.620000'), Timestamp('2023-07-11 00:04:22.620000')), (Timestamp('2023-07-11 00:04:22.620000'), Timestamp('2023-07-11 00:04:23.620000')), (Timestamp('2023-07-11 00:04:25.620000'), Timestamp('2023-07-11 00:04:26.620000')), (Timestamp('2023-07-11 00:04:26.620000'), Timestamp('2023-07-11 00:04:27.620000')), (Timestamp('2023-07-11 00:04:30.620000'), Timestamp('2023-07-11 00:04:31.620000')), (Timestamp('2023-07-11 00:04:31.620000'), Timestamp('2023-07-11 00:04:32.620000')), (Timestamp('2023-07-11 00:04:32.620000'), Timestamp('2023-07-11 00:04:33.620000')), (Timestamp('2023-07-11 00:04:33.620000'), Timestamp('2023-07-11 00:04:34.620000')), (Timestamp('2023-07-11 00:04:34.620000'), Timestamp('2023-07-11 00:04:35.620000')), (Timestamp('2023-07-11 00:04:35.620000'), Timestamp('2023-07-11 00:04:36.620000')), (Timestamp('2023-07-11 00:04:36.620000'), Timestamp('2023-07-11 00:04:37.620000')), (Timestamp('2023-07-11 00:04:37.620000'), Timestamp('2023-07-11 00:04:38.620000')), (Timestamp('2023-07-11 00:04:38.620000'), Timestamp('2023-07-11 00:04:39.620000')), (Timestamp('2023-07-11 00:04:39.620000'), Timestamp('2023-07-11 00:04:40.620000'))]"
CVR_L2,[5:29],"[(Timestamp('2023-07-11 00:04:10.620000'), Timestamp('2023-07-11 00:04:11.620000')), (Timestamp('2023-07-11 00:04:12.620000'), Timestamp('2023-07-11 00:04:13.620000')), (Timestamp('2023-07-11 00:04:13.620000'), Timestamp('2023-07-11 00:04:14.620000')), (Timestamp('2023-07-11 00:04:14.620000'), Timestamp('2023-07-11 00:04:15.620000')), (Timestamp('2023-07-11 00:04:16.620000'), Timestamp('2023-07-11 00:04:17.620000')), (Timestamp('2023-07-11 00:04:17.620000'), Timestamp('2023-07-11 00:04:18.620000')), (Timestamp('2023-07-11 00:04:18.620000'), Timestamp('2023-07-11 00:04:19.620000')), (Timestamp('2023-07-11 00:04:19.620000'), Timestamp('2023-07-11 00:04:20.620000')), (Timestamp('2023-07-11 00:04:20.620000'), Timestamp('2023-07-11 00:04:21.620000')), (Timestamp('2023-07-11 00:04:21.620000'), Timestamp('2023-07-11 00:04:22.620000')), (Timestamp('2023-07-11 00:04:23.620000'), Timestamp('2023-07-11 00:04:24.620000')), (Timestamp('2023-07-11 00:04:25.620000'), Timestamp('2023-07-11 00:04:26.620000')), (Timestamp('2023-07-11 00:04:27.620000'), Timestamp('2023-07-11 00:04:28.620000')), (Timestamp('2023-07-11 00:04:28.620000'), Timestamp('2023-07-11 00:04:29.620000')), (Timestamp('2023-07-11 00:04:29.620000'), Timestamp('2023-07-11 00:04:30.620000')), (Timestamp('2023-07-11 00:04:30.620000'), Timestamp('2023-07-11 00:04:31.620000')), (Timestamp('2023-07-11 00:04:31.620000'), Timestamp('2023-07-11 00:04:32.620000')), (Timestamp('2023-07-11 00:04:32.620000'), Timestamp('2023-07-11 00:04:33.620000')), (Timestamp('2023-07-11 00:04:33.620000'), Timestamp('2023-07-11 00:04:34.620000')), (Timestamp('2023-07-11 00:04:34.620000'), Timestamp('2023-07-11 00:04:35.620000')), (Timestamp('2023-07-11 00:04:35.620000'), Timestamp('2023-07-11 00:04:36.620000')), (Timestamp('2023-07-11 00:04:36.620000'), Timestamp('2023-07-11 00:04:37.620000'))]"
Pinch_Roll_L2,[5:29],"[(Timestamp('2023-07-11 00:04:10.620000'), Timestamp('2023-07-11 00:04:11.620000')), (Timestamp('2023-07-11 00:04:12.620000'), Timestamp('2023-07-11 00:04:13.620000')), (Timestamp('2023-07-11 00:04:13.620000'), Timestamp('2023-07-11 00:04:14.620000')), (Timestamp('2023-07-11 00:04:14.620000'), Timestamp('2023-07-11 00:04:15.620000')), (Timestamp('2023-07-11 00:04:16.620000'), Timestamp('2023-07-11 00:04:17.620000')), (Timestamp('2023-07-11 00:04:17.620000'), Timestamp('2023-07-11 00:04:18.620000')), (Timestamp('2023-07-11 00:04:18.620000'), Timestamp('2023-07-11 00:04:19.620000')), (Timestamp('2023-07-11 00:04:19.620000'), Timestamp('2023-07-11 00:04:20.620000')), (Timestamp('2023-07-11 00:04:20.620000'), Timestamp('2023-07-11 00:04:21.620000')), (Timestamp('2023-07-11 00:04:21.620000'), Timestamp('2023-07-11 00:04:22.620000')), (Timestamp('2023-07-11 00:04:23.620000'), Timestamp('2023-07-11 00:04:24.620000')), (Timestamp('2023-07-11 00:04:25.620000'), Timestamp('2023-07-11 00:04:26.620000')), (Timestamp('2023-07-11 00:04:27.620000'), Timestamp('2023-07-11 00:04:28.620000')), (Timestamp('2023-07-11 00:04:28.620000'), Timestamp('2023-07-11 00:04:29.620000')), (Timestamp('2023-07-11 00:04:29.620000'), Timestamp('2023-07-11 00:04:30.620000')), (Timestamp('2023-07-11 00:04:30.620000'), Timestamp('2023-07-11 00:04:31.620000')), (Timestamp('2023-07-11 00:04:31.620000'), Timestamp('2023-07-11 00:04:32.620000')), (Timestamp('2023-07-11 00:04:32.620000'), Timestamp('2023-07-11 00:04:33.620000')), (Timestamp('2023-07-11 00:04:33.620000'), Timestamp('2023-07-11 00:04:34.620000')), (Timestamp('2023-07-11 00:04:34.620000'), Timestamp('2023-07-11 00:04:35.620000')), (Timestamp('2023-07-11 00:04:35.620000'), Timestamp('2023-07-11 00:04:36.620000')), (Timestamp('2023-07-11 00:04:36.620000'), Timestamp('2023-07-11 00:04:37.620000'))]"
CVR_L2,[5:36],[]
HMD,[5:41],"[(Timestamp('2023-07-11 00:04:11.620000'), Timestamp('2023-07-11 00:04:12.620000')), (Timestamp('2023-07-11 00:04:12.620000'), Timestamp('2023-07-11 00:04:13.620000')), (Timestamp('2023-07-11 00:04:13.620000'), Timestamp('2023-07-11 00:04:14.620000')), (Timestamp('2023-07-11 00:04:15.620000'), Timestamp('2023-07-11 00:04:16.620000')), (Timestamp('2023-07-11 00:04:16.620000'), Timestamp('2023-07-11 00:04:17.620000')), (Timestamp('2023-07-11 00:04:17.620000'), Timestamp('2023-07-11 00:04:18.620000')), (Timestamp('2023-07-11 00:04:18.620000'), Timestamp('2023-07-11 00:04:19.620000')), (Timestamp('2023-07-11 00:04:19.620000'), Timestamp('2023-07-11 00:04:20.620000')), (Timestamp('2023-07-11 00:04:20.620000'), Timestamp('2023-07-11 00:04:21.620000')), (Timestamp('2023-07-11 00:04:21.620000'), Timestamp('2023-07-11 00:04:22.620000')), (Timestamp('2023-07-11 00:04:23.620000'), Timestamp('2023-07-11 00:04:24.620000')), (Timestamp('2023-07-11 00:04:24.620000'), Timestamp('2023-07-11 00:04:25.620000')), (Timestamp('2023-07-11 00:04:25.620000'), Timestamp('2023-07-11 00:04:26.620000')), (Timestamp('2023-07-11 00:04:26.620000'), Timestamp('2023-07-11 00:04:27.620000')), (Timestamp('2023-07-11 00:04:27.620000'), Timestamp('2023-07-11 00:04:28.620000')), (Timestamp('2023-07-11 00:04:29.620000'), Timestamp('2023-07-11 00:04:30.620000')), (Timestamp('2023-07-11 00:04:31.620000'), Timestamp('2023-07-11 00:04:32.620000'))]"
CVAH_L2,[5:43],"[(Timestamp('2023-07-11 00:04:14.620000'), Timestamp('2023-07-11 00:04:15.620000')), (Timestamp('2023-07-11 00:04:16.620000'), Timestamp('2023-07-11 00:04:17.620000')), (Timestamp('2023-07-11 00:04:19.620000'), Timestamp('2023-07-11 00:04:20.620000'))]"
CVAH_L2,[5:44],"[(Timestamp('2023-07-11 00:04:10.620000'), Timestamp('2023-07-11 00:04:11.620000')), (Timestamp('2023-07-11 00:04:11.620000'), Timestamp('2023-07-11 00:04:12.620000')), (Timestamp('2023-07-11 00:04:12.620000'), Timestamp('2023-07-11 00:04:13.620000')), (Timestamp('2023-07-11 00:04:13.620000'), Timestamp('2023-07-11 00:04:14.620000')), (Timestamp('2023-07-11 00:04:14.620000'), Timestamp('2023-07-11 00:04:15.620000')), (Timestamp('2023-07-11 00:04:15.620000'), Timestamp('2023-07-11 00:04:16.620000')), (Timestamp('2023-07-11 00:04:16.620000'), Timestamp('2023-07-11 00:04:17.620000'))]"
